scratch their backs on the 
magnificent ceylon fisheries tomorrow in 
fisheries tomorrow in your company 
agreeable to you sir interrupted 
<start> <start> if agreeable to 
the nautilus has invited us 
like a real gentleman <end> 
he had already spoken to 
that he had already spoken 
sir except that he had 
spoken to you of this 
to you of this little 
except that he had already 
give us some details of 
said conseil would you give 
some details of the pearl 
you give us some details 
<start> <start> sir said conseil 
<start> <start> as to the 
itself i asked or the 
to the fishing itself i 
fishing itself i asked or 
or the incidents which <end> 
the canadian before entering upon 
as well to know something 
replied the canadian before entering 
ground it is as well 
it is as well to 
canadian before entering upon the 
the fishing replied the canadian 
before entering upon the ground 
well sit down my friends 
<start> very well sit down 
and i will teach you 
very well sit down my 
sit down my friends and 
ned and conseil seated themselves 
conseil seated themselves on an 
ottoman and the first thing 
first thing sir what is 
thing sir what is a 
an ottoman and the first 
<start> ned and conseil seated 
a mixture of phosphate and 
their necks or their ears 
of a brilliancy of motherofpearl 
tear of the sea to 
carbonate of lime with a 
of lime with a little 
simply a morbid secretion of 
or their ears for the 
the sea to the orientals 
naturalists it is simply a 
poet a pearl is a 
answered to the poet a 
a pearl is a tear 
worthy ned i answered to 
they wear on their fingers 
and lastly for naturalists it 
dew solidified to the ladies 
necks or their ears for 
<start> my worthy ned i 
chemist it is a mixture 
to the poet a pearl 
lastly for naturalists it is 
is simply a morbid secretion 
of the sea to the 
is a mixture of phosphate 
shape of a brilliancy of 
of the organ that produces 
ears for the chemist it 
morbid secretion of the organ 
a little gelatine and lastly 
oblong shape of a brilliancy 
which secrete motherofpearl that is 
bluish violet or white substance 
amongst these testacea the earshell 
blue bluish violet or white 
the blue bluish violet or 
those which secrete motherofpearl that 
these testacea the earshell the 
testacea the earshell the tridacnae 
capable of producing pearls <end> 
turbots in a word all 
are capable of producing pearls 
secrete motherofpearl that is the 
so my learned conseil and 
their shells are capable of 
all those which secrete motherofpearl 
learned conseil and amongst these 
the grippers also had a 
arrangement on either end working 
clawlike arrangement on either end 
grip the earth to prevent 
these claws were designed to 
working on the principle of 
also had a sort of 
orangepeel shovel and these claws 
of an orangepeel shovel and 
and these claws were designed 
claws were designed to grip 
principle of an orangepeel shovel 
the side of the tank 
would be pulled out from 
pulled out from their sockets 
be pulled out from their 
<start> the spanners would be 
their sockets on the side 
<start> <start> the spanners would 
the tank by means of 
tank by means of steel 
and fastened in place <end> 
<start> they would be run 
run out across the gap 
gap and fastened in place 
across the gap and fastened 
was designed to travel along 
to the other side of 
designed to travel along them 
tank was designed to travel 
along them to the other 
the other side of the 
other side of the gap 
girders slip them back into 
slip them back into place 
on the sides and the 
and the engine of war 
war would travel on <end> 
to pick tip the girders 
tip the girders slip them 
into place on the sides 
not tried the grippers out 
the grippers out except on 
tried the grippers out except 
you see i have not 
grippers out except on a 
<start> you see i have 
there but whether they will 
remains to be seen <end> 
whether they will work in 
in practice remains to be 
they will work in practice 
they worked there but whether 
course at this stage im 
willing to stake my all 
im willing to stake my 
stake my all on the 
stage im willing to stake 
<start> <start> of course at 
halfquestion until the final tryout 
but there is always a 
a halfquestion until the final 
the final tryout under practical 
<start> <start> but there is 
said one of the workmen 
<start> <start> well well soon 
<start> well well soon see 
well well soon see said 
said on the very edge 
had come to a stop 
on the very edge of 
a stop as has been 
edge of tinkle creek <end> 
she was officially known had 
known had come to a 
has been said on the 
tank a as she was 
solid here and descended precipitously 
<start> the banks were fairly 
<start> <start> the banks were 
and descended precipitously to the 
the water ten feet below 
water ten feet below <end> 
shores were about twenty feet 
<start> the shores were about 
<start> <start> the shores were 
<start> <start> suppose the spanners 
spanners break when youre halfway 
youre halfway over tom <end> 
the spanners break when youre 
<start> i dont like to 
<start> <start> i dont like 
suppose anything of the sort 
anything of the sort <end> 
<start> but if they do 
do were going down <end> 
<start> <start> but if they 
frontiers they were supplied with 
were supplied with the seasonable 
approached their frontiers they were 
their frontiers they were supplied 
paternal care of the roman 
their religion from an orthodox 
but as the western provincials 
and when the arian pestilence 
western provincials had the good 
of the homoousion by the 
steadiness the doctrine which they 
arian pestilence approached their frontiers 
source they preserved with steadiness 
good fortune of deriving their 
doctrine which they had accepted 
preservative of the homoousion by 
with steadiness the doctrine which 
had accepted with docility and 
by the paternal care of 
above four hundred bishops of 
in the memorable synod of 
of italy africa spain gaul 
synod of rimini which surpassed 
temper were displayed in the 
of rimini which surpassed in 
four hundred bishops of italy 
council of nice since it 
it was composed of above 
africa spain gaul britain and 
the council of nice since 
composed of above four hundred 
<start> <start> their sentiments and 
of above four hundred bishops 
they affected to anathematize the 
prelates adhered to the party 
and memory of arius <end> 
only fourscore prelates adhered to 
from the first debates it 
affected to anathematize the name 
the name and memory of 
though they affected to anathematize 
name and memory of arius 
their lives in the intrigues 
<start> but this inferiority was 
of courts and councils and 
experience and of discipline and 
ursacius two bishops of illyricum 
<start> <start> but this inferiority 
advantages of skill of experience 
the minority was conducted by 
conducted by valens and ursacius 
of skill of experience and 
illyricum who had spent their 
compensated by the advantages of 
had been trained under the 
inferiority was compensated by the 
and of discipline and the 
in the religious wars of 
by the advantages of skill 
in the intrigues of courts 
banner in the religious wars 
spent their lives in the 
bishops who suffered the palladium 
than by open violence <end> 
the faith to be extorted 
fraud and importunity rather than 
be extorted from their hand 
<start> by their arguments and 
at last deceived the honest 
simplicity of the latin bishops 
they at last deceived the 
and importunity rather than by 
who suffered the palladium of 
the latin bishops who suffered 
their arguments and negotiations they 
palladium of the faith to 
hand by fraud and importunity 
council of rimini was not 
<start> the council of rimini 
members had imprudently subscribed a 
was not allowed to separate 
separate till the members had 
an heretical sense were inserted 
some expressions susceptible of an 
allowed to separate till the 
in which some expressions susceptible 
the members had imprudently subscribed 
a captious creed in which 
imprudently subscribed a captious creed 
heretical sense were inserted in 
this occasion that according to 
world was surprised to find 
occasion that according to jerom 
<start> <start> it was on 
the world was surprised to 
jerom the world was surprised 
to jerom the world was 
their respective dioceses than they 
<start> but the bishops of 
