on the steel plates <end> 
will cause the fair bride 
shall live together <end> <end> 
bride to love the man 
to love the man she 
twain shall live together <end> 
he looked keenly at robin 
boldly back again into his 
gazed boldly back again into 
man she is to marry 
sayst thou canst i will 
whatsoever thou wilt ask me 
<start> now if thou wilt 
thou wilt cause this maiden 
ask me in due measure 
love the man she is 
to love the man she 
in due measure <end> <end> 
have a taste of thy 
<start> let me have a 
my music cometh not without 
robin my music cometh not 
music cometh not without i 
choose even at a lord 
the bride and bridegroom come 
i will not play until 
in sooth i will not 
to my crest quoth the 
frowning on robin <end> <end> 
thou art a saucy varlet 
to speak so to my 
<start> yet i must needs 
i must needs bear with 
and his ladylove <end> <end> 
sir stephen and his ladylove 
hither cometh our cousin sir 
<start> and now around the 
around the bend of the 
others riding upon horses <end> 
of knightly bearing dressed all 
upon his head turned up 
all was a tall thin 
turned up with scarlet <end> 
silk with a black velvet 
dressed all in black silk 
no doubt that this was 
was sir stephen both because 
his knightly carriage and of 
robin looked and had no 
<start> robin looked and had 
a litter borne by two 
two came a litter borne 
those two came a litter 
<start> beside him rode a 
whom robin knew must be 
litter borne by two horses 
must be ellen <end> <end> 
this litter rode six menatarms 
as they came jingling up 
caps as they came jingling 
jingling up the dusty road 
on their steel caps as 
the litter handed fair ellen 
and coming to the litter 
the church and there sir 
ellen out therefrom <end> <end> 
stephen leaped from his horse 
matter for she was the 
a common franklins daughter nor 
then robin hood looked at 
sir stephen of trent wished 
wonder that no ado was 
maiden that ever he had 
for she was the fairest 
<start> then robin hood looked 
proud a knight as sir 
did he wonder that no 
stephen of trent wished to 
<start> now however she was 
white lily snapped at the 
bent head and sorrowful look 
sorrowful look she went within 
by the hand <end> <end> 
the church sir stephen leading 
she went within the church 
at the stem and so 
dost thou not play fellow 
why dost thou not play 
sternly at robin <end> <end> 
bishop looking sternly at robin 
i will play in greater 
than your lordship thinks but 
will play in greater wise 
<start> marry said robin calmly 
lordship thinks but not till 
looked grimly at robin when 
when this wedding is gone 
for his saucy tongue and 
to himself while he looked 
is gone by i will 
wedding is gone by i 
this wedding is gone by 
fair ellen and sir stephen 
ellen looked up and about 
himself came in his robes 
bitter despair like the fawn 
the fawn that finds the 
the hounds on her haunch 
opened his book whereat fair 
robes and opened his book 
and about her in bitter 
and yellow robin hood strode 
fluttering tags and ribbons of 
robin hood strode forward <end> 
of red and yellow robin 
stood between the bride and 
bride and bridegroom <end> <end> 
whereby he leaned and stood 
pillar whereby he leaned and 
said in a loud voice 
look upon this lass he 
me look upon this lass 
befit a bonny bride <end> 
here be lilies in the 
<start> here be lilies in 
and she so young and 
thou sir knight so old 
make her thy wife <end> 
so young and thou thinkest 
david swan enjoyed his nap 
<start> meanwhile david swan enjoyed 
with a tripping pace which 
a mile or two when 
carriage could not have gone 
her little heart was dancing 
precisely how her little heart 
a pretty young girl came 
tripping pace which showed precisely 
that causedis there any harm 
there any harm in saying 
merry kind of motion that 
perhaps it was this merry 
harm in saying it?her garter 
relaxing its hold she turned 
werewas relaxing its hold she 
there found a young man 
by the spring <end> <end> 
the shelter of the mapletrees 
into the shelter of the 
about to make her escape 
for such a purpose too 
she was about to make 
and for such a purpose 
she should have intruded into 
red as any rose that 
near the sleeper <end> <end> 
peril near the sleeper <end> 
the eyelid of david swan 
settling on the eyelid of 
sunshine and now lost in 
had been wandering overheadbuzz buzz 
the leaves now flashing through 
wandering overheadbuzz buzz buzznow among 
now lost in the dark 
through the strips of sunshine 
leaves now flashing through the 
a bee is sometimes deadly 
<start> the sting of a 
<start> as free hearted as 
him soundly and drove him 
soundly and drove him from 
him from beneath the mapleshade 
her handkerchief brushed him soundly 
this good deed accomplished with 
she had been battling with 
battling with a dragon in 
in the air <end> <end> 
youthful stranger for whom she 
had been battling with a 
the youthful stranger for whom 
she and blushed redder yet 
blushed redder yet <end> <end> 
him that shattered by its 
within him that shattered by 
grew so strong within him 
very strength it should part 
part asunder and allow him 
its very strength it should 
strong within him that shattered 
<start> why at least did 
brighten upon his face <end> 
of welcome brighten upon his 
was come the maid whose 
desires he yearned to meet 
the old and beautiful idea 
the maid whose soul according 
but passionate desires he yearned 
severed from his own and 
passionate desires he yearned to 
the depths of her heart 
image was faintly blushing in 
receive into the depths of 
in the fountain by his 
it pass away its happy 
only could he love with 
could she receive into the 
of her heart and now 
her heart and now her 
with a perfect love him 
<start> she departed but did 
so lightly as when she 
not trip along the road 
a thriving country merchant in 
this girls father was a 
country merchant in the neighborhood 
was a thriving country merchant 
just such a young man 
now this girls father was 
that identical time to be 
the fathers clerk and all 
he would have become the 
else in natural succession <end> 
a wayside acquaintance with the 
formed a wayside acquaintance with 
again had good fortunethe best 
fortunethe best of fortunesstolen so 
fortunesstolen so near that her 
of fortunesstolen so near that 
here again had good fortunethe 
two men turned aside beneath 
men turned aside beneath the 
was hardly out of sight 
hardly out of sight when 
both had dark faces set 
aslant over their brows <end> 
were drawn down aslant over 
drawn down aslant over their 
yet had a certain smartness 
their dresses were shabby yet 
believed i could do this 
the right ground for it 
my distance as to get 
must so increase my distance 
do this if i could 
could find the right ground 
these bare slopes you could 
had been cover i would 
bit of stalking but on 
you could see a fly 
a mile off <end> <end> 
fly a mile off <end> 
be in the length of 
length of my legs and 
the soundness of my wind 
and the soundness of my 
ground for that for i 
<start> my hope must be 
i longed for a good 
how i longed for a 
the skyline behind me <end> 
figures appeared on the skyline 
